node_id,i,j,k,lon,lat,level_hPa,T_K,p_Pa,u_ms,v_ms,omega_pas,Phi,q
292,13,9,2,-3.5,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
292,13,9,3,-3.5,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
292,13,9,4,-3.5,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
292,13,9,5,-3.5,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
292,13,9,6,-3.5,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
293,14,9,1,-3.0,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
293,14,9,2,-3.0,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
293,14,9,3,-3.0,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
293,14,9,4,-3.0,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
293,14,9,5,-3.0,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
293,14,9,6,-3.0,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
294,15,9,1,-2.5,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
294,15,9,2,-2.5,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
294,15,9,3,-2.5,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
294,15,9,4,-2.5,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
294,15,9,5,-2.5,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
294,15,9,6,-2.5,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
295,16,9,1,-2.0,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
295,16,9,2,-2.0,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
295,16,9,3,-2.0,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
295,16,9,4,-2.0,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
295,16,9,5,-2.0,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
295,16,9,6,-2.0,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
296,17,9,1,-1.5,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
296,17,9,2,-1.5,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
296,17,9,3,-1.5,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
296,17,9,4,-1.5,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
296,17,9,5,-1.5,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
296,17,9,6,-1.5,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
297,18,9,1,-1.0,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
297,18,9,2,-1.0,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
297,18,9,3,-1.0,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
297,18,9,4,-1.0,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
297,18,9,5,-1.0,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
297,18,9,6,-1.0,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
298,19,9,1,-0.5,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
298,19,9,2,-0.5,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
298,19,9,3,-0.5,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
298,19,9,4,-0.5,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
298,19,9,5,-0.5,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
298,19,9,6,-0.5,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
299,20,9,1,0.0,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
299,20,9,2,0.0,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
299,20,9,3,0.0,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
299,20,9,4,0.0,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
299,20,9,5,0.0,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
299,20,9,6,0.0,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
300,21,9,1,0.5,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
300,21,9,2,0.5,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
300,21,9,3,0.5,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
300,21,9,4,0.5,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
300,21,9,5,0.5,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
300,21,9,6,0.5,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
301,22,9,1,1.0,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
301,22,9,2,1.0,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
301,22,9,3,1.0,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
301,22,9,4,1.0,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
301,22,9,5,1.0,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
301,22,9,6,1.0,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
302,23,9,1,1.5,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
302,23,9,2,1.5,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
302,23,9,3,1.5,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
302,23,9,4,1.5,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
302,23,9,5,1.5,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
302,23,9,6,1.5,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
303,24,9,1,2.0,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
303,24,9,2,2.0,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
303,24,9,3,2.0,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
303,24,9,4,2.0,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
303,24,9,5,2.0,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
303,24,9,6,2.0,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
304,25,9,1,2.5,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
304,25,9,2,2.5,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
304,25,9,3,2.5,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
304,25,9,4,2.5,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
304,25,9,5,2.5,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
304,25,9,6,2.5,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
305,26,9,1,3.0,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
305,26,9,2,3.0,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
305,26,9,3,3.0,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
305,26,9,4,3.0,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
305,26,9,5,3.0,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
305,26,9,6,3.0,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
306,27,9,1,3.5,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
306,27,9,2,3.5,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
306,27,9,3,3.5,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
306,27,9,4,3.5,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
306,27,9,5,3.5,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
306,27,9,6,3.5,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
307,28,9,1,4.0,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
307,28,9,2,4.0,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
307,28,9,3,4.0,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
307,28,9,4,4.0,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
307,28,9,5,4.0,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
307,28,9,6,4.0,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
308,29,9,1,4.5,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
308,29,9,2,4.5,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
308,29,9,3,4.5,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
308,29,9,4,4.5,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
308,29,9,5,4.5,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
308,29,9,6,4.5,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
309,30,9,1,5.0,40.0,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
309,30,9,2,5.0,40.0,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
309,30,9,3,5.0,40.0,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
309,30,9,4,5.0,40.0,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
309,30,9,5,5.0,40.0,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
309,30,9,6,5.0,40.0,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
310,0,10,1,-10.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
310,0,10,2,-10.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
310,0,10,3,-10.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
310,0,10,4,-10.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
310,0,10,5,-10.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
310,0,10,6,-10.0,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
311,1,10,1,-9.5,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
311,1,10,2,-9.5,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
311,1,10,3,-9.5,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
311,1,10,4,-9.5,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
311,1,10,5,-9.5,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
311,1,10,6,-9.5,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
312,2,10,1,-9.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
312,2,10,2,-9.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
312,2,10,3,-9.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
312,2,10,4,-9.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
312,2,10,5,-9.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
312,2,10,6,-9.0,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
313,3,10,1,-8.5,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
313,3,10,2,-8.5,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
313,3,10,3,-8.5,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
313,3,10,4,-8.5,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
313,3,10,5,-8.5,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
313,3,10,6,-8.5,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
314,4,10,1,-8.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
314,4,10,2,-8.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
314,4,10,3,-8.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
314,4,10,4,-8.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
314,4,10,5,-8.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
314,4,10,6,-8.0,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
315,5,10,1,-7.5,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
315,5,10,2,-7.5,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
315,5,10,3,-7.5,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
315,5,10,4,-7.5,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
315,5,10,5,-7.5,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
315,5,10,6,-7.5,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
316,6,10,1,-7.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
316,6,10,2,-7.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
316,6,10,3,-7.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
316,6,10,4,-7.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
316,6,10,5,-7.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
316,6,10,6,-7.0,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
317,7,10,1,-6.5,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
317,7,10,2,-6.5,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
317,7,10,3,-6.5,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
317,7,10,4,-6.5,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
317,7,10,5,-6.5,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
317,7,10,6,-6.5,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
318,8,10,1,-6.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
318,8,10,2,-6.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
318,8,10,3,-6.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
318,8,10,4,-6.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
318,8,10,5,-6.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
318,8,10,6,-6.0,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
319,9,10,1,-5.5,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
319,9,10,2,-5.5,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
319,9,10,3,-5.5,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
319,9,10,4,-5.5,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
319,9,10,5,-5.5,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
319,9,10,6,-5.5,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
320,10,10,1,-5.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
320,10,10,2,-5.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
320,10,10,3,-5.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
320,10,10,4,-5.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
320,10,10,5,-5.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
320,10,10,6,-5.0,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
321,11,10,1,-4.5,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
321,11,10,2,-4.5,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
321,11,10,3,-4.5,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
321,11,10,4,-4.5,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
321,11,10,5,-4.5,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
321,11,10,6,-4.5,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
322,12,10,1,-4.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
322,12,10,2,-4.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
322,12,10,3,-4.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
322,12,10,4,-4.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
322,12,10,5,-4.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
322,12,10,6,-4.0,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
323,13,10,1,-3.5,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
323,13,10,2,-3.5,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
323,13,10,3,-3.5,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
323,13,10,4,-3.5,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
323,13,10,5,-3.5,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
323,13,10,6,-3.5,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
324,14,10,1,-3.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
324,14,10,2,-3.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
324,14,10,3,-3.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
324,14,10,4,-3.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
324,14,10,5,-3.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
324,14,10,6,-3.0,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
325,15,10,1,-2.5,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
325,15,10,2,-2.5,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
325,15,10,3,-2.5,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
325,15,10,4,-2.5,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
325,15,10,5,-2.5,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
325,15,10,6,-2.5,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
326,16,10,1,-2.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
326,16,10,2,-2.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
326,16,10,3,-2.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
326,16,10,4,-2.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
326,16,10,5,-2.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
326,16,10,6,-2.0,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
327,17,10,1,-1.5,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
327,17,10,2,-1.5,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
327,17,10,3,-1.5,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
327,17,10,4,-1.5,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
327,17,10,5,-1.5,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
327,17,10,6,-1.5,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
328,18,10,1,-1.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
328,18,10,2,-1.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
328,18,10,3,-1.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
328,18,10,4,-1.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
328,18,10,5,-1.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
328,18,10,6,-1.0,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
329,19,10,1,-0.5,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
329,19,10,2,-0.5,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
329,19,10,3,-0.5,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
329,19,10,4,-0.5,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
329,19,10,5,-0.5,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
329,19,10,6,-0.5,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
330,20,10,1,0.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
330,20,10,2,0.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
330,20,10,3,0.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
330,20,10,4,0.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
330,20,10,5,0.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
330,20,10,6,0.0,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
331,21,10,1,0.5,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
331,21,10,2,0.5,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
331,21,10,3,0.5,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
331,21,10,4,0.5,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
331,21,10,5,0.5,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
331,21,10,6,0.5,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
332,22,10,1,1.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
332,22,10,2,1.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
332,22,10,3,1.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
332,22,10,4,1.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
332,22,10,5,1.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
332,22,10,6,1.0,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
333,23,10,1,1.5,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
333,23,10,2,1.5,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
333,23,10,3,1.5,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
333,23,10,4,1.5,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
333,23,10,5,1.5,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
333,23,10,6,1.5,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
334,24,10,1,2.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
334,24,10,2,2.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
334,24,10,3,2.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
334,24,10,4,2.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
334,24,10,5,2.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
334,24,10,6,2.0,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
335,25,10,1,2.5,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
335,25,10,2,2.5,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
335,25,10,3,2.5,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
335,25,10,4,2.5,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
335,25,10,5,2.5,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
335,25,10,6,2.5,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
336,26,10,1,3.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
336,26,10,2,3.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
336,26,10,3,3.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
336,26,10,4,3.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
336,26,10,5,3.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
336,26,10,6,3.0,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
337,27,10,1,3.5,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
337,27,10,2,3.5,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
337,27,10,3,3.5,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
337,27,10,4,3.5,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
337,27,10,5,3.5,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
337,27,10,6,3.5,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
338,28,10,1,4.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
338,28,10,2,4.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
338,28,10,3,4.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
338,28,10,4,4.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
338,28,10,5,4.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
338,28,10,6,4.0,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
339,29,10,1,4.5,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
339,29,10,2,4.5,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
339,29,10,3,4.5,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
339,29,10,4,4.5,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
339,29,10,5,4.5,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
339,29,10,6,4.5,40.5,300,273.15,30000.0,0.0,0.0,0.0,0.0,0.0
340,30,10,1,5.0,40.5,1000,273.15,100000.0,0.0,0.0,0.0,0.0,0.0
340,30,10,2,5.0,40.5,925,273.15,92500.0,0.0,0.0,0.0,0.0,0.0
340,30,10,3,5.0,40.5,850,273.15,85000.0,0.0,0.0,0.0,0.0,0.0
340,30,10,4,5.0,40.5,700,273.15,70000.0,0.0,0.0,0.0,0.0,0.0
340,30,10,5,5.0,40.5,500,273.15,50000.0,0.0,0.0,0.0,0.0,0.0
