node_id,i,j,k,lon,lat,level_hPa,T_K,p_Pa,u_ms,v_ms,omega_pas,Phi,q
1060,23,17,2,-4.25,39.75,925,3.8044165203605016e+82,92500.0,-64238.9258,-25149.9295,-2.0,-1.4159863936256645e+83,0.00724172
1060,23,17,3,-4.25,39.75,850,-6.2153816963433035e+81,85000.0,5548.5772,17517.3265,2.0,2.446893974816208e+83,0.00568411
1060,23,17,4,-4.25,39.75,700,7.893845562479175e+81,70000.0,-24422.4378,-205.134,2.0,2.9146318125311174e+83,0.00282669
1060,23,17,5,-4.25,39.75,500,-8.649326250373607e+81,50000.0,-3266.1395,8205.7907,2.0,2.549783567851591e+83,0.00022157
1060,23,17,6,-4.25,39.75,300,-1.0457780239105256e+82,30000.0,18936.5774,5455.8041,0.0,-1.14592203609013e+84,0.00010823
1121,23,18,1,-4.25,40.0,1000,-3.075421611921246e+82,100000.0,14941.3622,-26654.8112,0.0,1196.41,0.00803729
1121,23,18,2,-4.25,40.0,925,2.175157490949703e+82,92500.0,1689.3804,59524.7985,2.0,-1.0073723322596607e+83,0.0067617
1121,23,18,3,-4.25,40.0,850,-8.576397543375574e+81,85000.0,30163.2303,1466.0732,2.0,5.91624814040914e+82,0.00540822
1121,23,18,4,-4.25,40.0,700,3.687369058406463e+81,70000.0,-1927.1249,-631.3077,2.0,-7.708016630632022e+82,0.00276109
1121,23,18,5,-4.25,40.0,500,-3.315632914552216e+81,50000.0,26780.0461,2456.1574,-2.0,-5.912771805153309e+82,0.00016645
1121,23,18,6,-4.25,40.0,300,-1.766934056869311e+82,30000.0,-5113.7812,-27646.0683,0.0,-1.5977101095477825e+84,0.00012019
1182,23,19,1,-4.25,40.25,1000,-4.9605520624875266e+82,100000.0,-2584.5616,-18891.6541,0.0,1176.8,0.00831021
1182,23,19,2,-4.25,40.25,925,2.2131171734177378e+82,92500.0,31768.0238,19149.3597,-2.0,-3.07430878056872e+83,0.00699806
1182,23,19,3,-4.25,40.25,850,-1.7172648543269266e+82,85000.0,-57454.1755,-29150.8499,-2.0,-2.4725207202034005e+83,0.00568411
1182,23,19,4,-4.25,40.25,700,3.8234583087773355e+81,70000.0,8727.0615,3498.6466,-2.0,-6.192542045357619e+83,0.0033008
1182,23,19,5,-4.25,40.25,500,-8.93221938023714e+81,50000.0,1261.7906,-21010.4381,-2.0,-8.659742781625362e+83,0.00021248
1182,23,19,6,-4.25,40.25,300,-1.897993797916306e+82,30000.0,9636.7245,39222.2071,0.0,-2.9124459525791646e+84,0.00012019
1243,23,20,1,-4.25,40.5,1000,-4.0527597445377803e+82,100000.0,61903.4023,48528.1169,0.0,1196.41,0.00756601
1243,23,20,2,-4.25,40.5,925,9.345652246399672e+81,92500.0,-36125.3526,-62725.4776,-2.0,-3.4891792450407383e+83,0.00618
1243,23,20,3,-4.25,40.5,850,-9.946526976138547e+81,85000.0,36318.6157,44470.8541,-2.0,-3.562104030145125e+83,0.00622986
1243,23,20,4,-4.25,40.5,700,8.162286981270913e+81,70000.0,-23692.2762,-43672.1344,2.0,-4.05931852132458e+83,0.00370165
1243,23,20,5,-4.25,40.5,500,2.2486219604674067e+81,50000.0,-3721.0082,18149.1148,2.0,9.684762506344115e+82,0.00017561
1243,23,20,6,-4.25,40.5,300,-1.5791080996328907e+82,30000.0,21922.3952,6445.9664,0.0,-8.960623267538277e+83,0.00010823
1304,23,21,1,-4.25,40.75,1000,-3.084406752432004e+82,100000.0,-68943.6836,-49799.0657,0.0,1157.18,0.00803729
1304,23,21,2,-4.25,40.75,925,1.1459946303489328e+82,92500.0,-37320.8418,30377.0784,2.0,-2.1690331701722295e+83,0.00662331
1304,23,21,3,-4.25,40.75,850,-7.865975255529757e+81,85000.0,13231.3595,-30569.9287,2.0,-1.7328531256931788e+83,0.00492726
1304,23,21,4,-4.25,40.75,700,9.617890136205873e+81,70000.0,-13614.2979,22358.3969,2.0,-1.2446466800968777e+83,0.00315162
1304,23,21,5,-4.25,40.75,500,-1.7349250017365802e+81,50000.0,6073.1594,19833.3171,2.0,2.562314951439783e+83,0.00016467
1304,23,21,6,-4.25,40.75,300,-1.5064125542649754e+82,30000.0,-420.209,-14409.7763,0.0,-9.754461804120405e+83,0.0001134
1365,23,22,1,-4.25,41.0,1000,-5.376817346266823e+82,100000.0,-26000.0773,279.6612,0.0,1157.18,0.00803729
1365,23,22,2,-4.25,41.0,925,8.902333812408174e+81,92500.0,-1502.9855,32803.5705,2.0,-5.020371741405773e+83,0.00662331
1365,23,22,3,-4.25,41.0,850,-9.204943712896389e+81,85000.0,31397.6576,-64269.9852,2.0,-5.057097802382165e+83,0.00492726
1365,23,22,4,-4.25,41.0,700,8.572298754404232e+81,70000.0,20074.6953,31266.7929,-2.0,-5.233397090616235e+83,0.00315162
1365,23,22,5,-4.25,41.0,500,8.958210831833451e+81,50000.0,-23445.2581,-23183.0581,-2.0,3.232703702380041e+83,0.00016467
1365,23,22,6,-4.25,41.0,300,-2.9919617835216854e+82,30000.0,-18185.1411,71292.5931,0.0,-1.2135841672309787e+84,0.0001134
1426,23,23,1,-4.25,41.25,1000,-4.0413054646779326e+82,100000.0,-19510.2954,-18239.5893,0.0,1157.18,0.00803729
1426,23,23,2,-4.25,41.25,925,2.699117951670872e+82,92500.0,49657.3702,30116.0143,2.0,-1.5018732101070312e+83,0.00662331
1426,23,23,3,-4.25,41.25,850,1.3782153093594561e+82,85000.0,56133.1119,-1553.881,2.0,3.4465567561327184e+83,0.00492726
1426,23,23,4,-4.25,41.25,700,-1.1295353377623542e+82,70000.0,26724.4444,-16656.7785,2.0,4.13955369544495e+83,0.00315162
1426,23,23,5,-4.25,41.25,500,3.184587769993387e+81,50000.0,22535.1999,830.9807,2.0,2.225791885275237e+82,0.00016467
1426,23,23,6,-4.25,41.25,300,-1.874481869517093e+82,30000.0,-12059.2936,1400.2295,0.0,-1.1185916194232013e+84,0.0001134
1487,23,24,1,-4.25,41.5,1000,-4.5218295963080396e+81,100000.0,58687.0445,333.7765,0.0,1157.18,0.00803729
1487,23,24,2,-4.25,41.5,925,-1.4831083171338038e+81,92500.0,63431.3928,82043.6209,2.0,-6.719370649149287e+82,0.00662331
1487,23,24,3,-4.25,41.5,850,-2.584795048482792e+81,85000.0,-489.2306,-5298.7079,-2.0,-1.1656356081901962e+83,0.00492726
1487,23,24,4,-4.25,41.5,700,8.180382792711957e+81,70000.0,35627.3693,11989.0489,-2.0,3.9368786908859825e+82,0.00315162
1487,23,24,5,-4.25,41.5,500,2.2937317119122454e+81,50000.0,4574.3501,-1448.9371,2.0,5.452006834508002e+83,0.00016467
1487,23,24,6,-4.25,41.5,300,-1.4498707168624349e+82,30000.0,-14724.8257,-18282.2353,0.0,-3.496472581648527e+83,0.0001134
1548,23,25,1,-4.25,41.75,1000,-5.435693433707608e+81,100000.0,-67401.9164,-6514.8981,0.0,1068.92,0.00814549
1548,23,25,2,-4.25,41.75,925,1.6906186701054794e+81,92500.0,-55927.5455,2574.084,-2.0,-4.1906420696020665e+82,0.00662331
1548,23,25,3,-4.25,41.75,850,6.556539955037549e+80,85000.0,17420.3617,-34062.7908,-2.0,-1.343102949256517e+82,0.00580613
1548,23,25,4,-4.25,41.75,700,-6.764459637829885e+81,70000.0,41527.3665,84.5987,-2.0,-1.8366522993087006e+83,0.00291633
1548,23,25,5,-4.25,41.75,500,7.58649535024008e+81,50000.0,36330.1515,37911.2133,-2.0,-1.439662288124387e+83,0.00071088
1548,23,25,6,-4.25,41.75,300,-3.283252477660393e+82,30000.0,-18200.9749,-31724.1979,0.0,-1.9949619597154302e+84,6.47e-05
1609,23,26,1,-4.25,42.0,1000,-3.2576359942444265e+82,100000.0,-17914.3854,-98191.2006,0.0,1068.92,0.00814549
1609,23,26,2,-4.25,42.0,925,-1.039384385978341e+81,92500.0,42679.1587,49771.9976,2.0,-3.7615150905073055e+83,0.00662331
1609,23,26,3,-4.25,42.0,850,-5.582958525829157e+81,85000.0,105809.1868,40371.0019,2.0,-4.565231588854627e+83,0.00580613
1609,23,26,4,-4.25,42.0,700,-1.610788743061429e+80,70000.0,-38016.4883,-42943.3637,2.0,-6.165923559351516e+83,0.00291633
1609,23,26,5,-4.25,42.0,500,9.91548784381211e+81,50000.0,693.285,-8850.9597,2.0,-1.4551757567448385e+83,0.00071088
1609,23,26,6,-4.25,42.0,300,-8.405082310318887e+81,30000.0,-21461.547,5440.7833,0.0,-3.477722331203787e+82,6.47e-05
1670,23,27,1,-4.25,42.25,1000,-2.7296043872511394e+82,100000.0,7213.5706,18640.736,0.0,1068.92,0.00814549
1670,23,27,2,-4.25,42.25,925,1.458551836425891e+82,92500.0,48079.0583,50452.6466,2.0,-1.4222750220986476e+83,0.00662331
1670,23,27,3,-4.25,42.25,850,-1.2929313893027464e+82,85000.0,-6762.965,30018.3875,-2.0,-1.2212708041213577e+83,0.00580613
1670,23,27,4,-4.25,42.25,700,1.1223940430601516e+80,70000.0,-31590.4561,2118.7083,-2.0,-4.793007335445767e+83,0.00291633
1670,23,27,5,-4.25,42.25,500,1.077396028356658e+81,50000.0,45460.7166,2864.2063,-2.0,-4.218490466423967e+83,0.00071088
1670,23,27,6,-4.25,42.25,300,-1.630974482242784e+82,30000.0,93.3648,31320.5626,0.0,-1.538658827431438e+84,6.47e-05
1731,23,28,1,-4.25,42.5,1000,-3.270808818793855e+82,100000.0,-17051.3177,67235.013,0.0,1059.12,0.00980201
1731,23,28,2,-4.25,42.5,925,3.900581993833479e+81,92500.0,911.6092,8043.81,-2.0,-3.223485644415407e+83,0.00801857
1731,23,28,3,-4.25,42.5,850,-2.4367388873784987e+82,85000.0,2080.7057,-36296.4331,-2.0,-5.707426838184817e+83,0.00588877
1731,23,28,4,-4.25,42.5,700,5.78185818537418e+81,70000.0,-4429.773,-41844.217,-2.0,-1.0886660131418934e+84,0.00235737
1731,23,28,5,-4.25,42.5,500,-5.9176113486833525e+81,50000.0,-25092.7749,34417.694,-2.0,-1.0952220117447281e+84,0.00050018
1731,23,28,6,-4.25,42.5,300,1.0708314071707713e+81,30000.0,-17546.7783,44196.6314,0.0,-1.4505796336841783e+84,6.961e-05
1792,23,29,1,-4.25,42.75,1000,-4.69007150373141e+82,100000.0,36810.6786,-18103.8463,0.0,1078.73,0.00893976
1792,23,29,2,-4.25,42.75,925,1.9489382288513398e+82,92500.0,-4933.2951,-10924.1647,-2.0,-3.0672574368181255e+83,0.00729135
1792,23,29,3,-4.25,42.75,850,-3.009580188484831e+81,85000.0,-34040.1426,11474.1429,2.0,-1.0671965801572467e+83,0.00533161
1792,23,29,4,-4.25,42.75,700,3.829396677162127e+81,70000.0,33066.9433,-8432.984,2.0,-8.38738166798763e+82,0.0028712
1792,23,29,5,-4.25,42.75,500,-6.730828349123601e+81,50000.0,-22002.8623,37566.0593,2.0,-2.2399417574862436e+83,0.00044077
1792,23,29,6,-4.25,42.75,300,-7.92256624951255e+81,30000.0,27390.6633,-3230.243,0.0,-1.298356024388005e+84,4.627e-05
1853,23,30,1,-4.25,43.0,1000,-3.5256773493701615e+82,100000.0,-36793.1761,-13833.7277,0.0,1029.7,0.00859132
1853,23,30,2,-4.25,43.0,925,1.4632963771248982e+82,92500.0,14351.2764,34293.8993,2.0,-2.307751116168639e+83,0.0070462
1853,23,30,3,-4.25,43.0,850,-1.1800018174627865e+82,85000.0,18403.9042,-24860.5208,2.0,-1.9639324487805232e+83,0.0051443
1853,23,30,4,-4.25,43.0,700,5.9520485319218255e+81,70000.0,-9054.0142,18148.4861,2.0,-3.593587236642563e+83,0.00265476
1853,23,30,5,-4.25,43.0,500,-9.366698277794874e+81,50000.0,17221.615,15409.1878,2.0,-5.242641919230636e+83,0.00051986
1853,23,30,6,-4.25,43.0,300,1.4483478026911486e+81,30000.0,-70080.824,-33916.8067,0.0,-1.104824115928574e+84,4.627e-05
1914,23,31,1,-4.25,43.25,1000,-4.268282783886393e+82,100000.0,37341.3448,127000.2774,0.0,961.05,0.00692856
1914,23,31,2,-4.25,43.25,925,1.165969436400262e+82,92500.0,11830.4084,-71481.9723,-2.0,-3.471408622710362e+83,0.0056432
1914,23,31,3,-4.25,43.25,850,-1.727193707873892e+82,85000.0,-21487.8745,53792.5803,-2.0,-4.1525349435054885e+83,0.00489189
1914,23,31,4,-4.25,43.25,700,9.697052887135791e+81,70000.0,33316.314,-25406.7602,-2.0,-6.263429329857733e+83,0.00282669
1914,23,31,5,-4.25,43.25,500,-4.384770105937989e+81,50000.0,-6507.7552,4703.0532,-2.0,-3.697940788564772e+83,0.00061736
1914,23,31,6,-4.25,43.25,300,-1.5931376461562164e+82,30000.0,26583.1804,-19098.102,0.0,-1.8593392239465843e+84,6.961e-05
1975,23,32,1,-4.25,43.5,1000,-3.0228550124326663e+82,100000.0,88501.0682,-45822.0735,0.0,931.63,0.00814549
1975,23,32,2,-4.25,43.5,925,1.0056202874096165e+82,92500.0,-74556.3532,13762.7309,2.0,-2.2572336299136801e+83,0.00507561
1975,23,32,3,-4.25,43.5,850,-1.5435104796255748e+82,85000.0,-42022.4453,-35863.5487,2.0,-2.910040691614421e+83,0.00461697
1975,23,32,4,-4.25,43.5,700,9.650940247679687e+81,70000.0,-47661.0836,-15755.1737,2.0,-4.5219149020296203e+83,0.00310325
1975,23,32,5,-4.25,43.5,500,-6.494174942875053e+81,50000.0,18042.5763,34151.5543,2.0,-2.9974017029786085e+83,0.00075173
1975,23,32,6,-4.25,43.5,300,-1.6340927598117557e+82,30000.0,-2566.8623,42689.1756,0.0,-1.973970862351567e+84,0.0001095
2036,23,33,1,-4.25,43.75,1000,-4.0605120749565516e+82,100000.0,-54584.9619,-24482.1128,0.0,921.83,0.00803729
2036,23,33,2,-4.25,43.75,925,1.7101574411423564e+82,92500.0,73781.4298,60210.3378,-2.0,-2.6299862162090406e+83,0.00525889
2036,23,33,3,-4.25,43.75,850,-1.5157479902224777e+82,85000.0,21302.9752,2041.781,-2.0,-2.3940424041476633e+83,0.00410801
2036,23,33,4,-4.25,43.75,700,6.384185690927092e+81,70000.0,-11007.2654,4117.5083,-2.0,-4.8388979335528596e+83,0.00276109
2036,23,33,5,-4.25,43.75,500,-8.741892808606116e+81,50000.0,22664.0075,13797.7912,2.0,-5.977517778027056e+83,0.00083215
2036,23,33,6,-4.25,43.75,300,-1.1822406557541032e+82,30000.0,15529.7097,-62071.1614,0.0,-2.1054910619849407e+84,0.00012588
2097,23,34,1,-4.25,44.0,1000,-3.167968863524828e+82,100000.0,-10532.3689,11287.7523,0.0,931.63,0.00853443
2097,23,34,2,-4.25,44.0,925,1.5318281473855332e+82,92500.0,58794.6252,-382.7038,-2.0,-1.830799262935784e+83,0.00648744
2097,23,34,3,-4.25,44.0,850,-9.449157918462368e+81,85000.0,-18265.7881,-26852.6959,-2.0,-1.1184967598597646e+83,0.00441989
2097,23,34,4,-4.25,44.0,700,8.33377243029234e+81,70000.0,-19262.1547,22314.399,-2.0,-1.429321441272957e+83,0.00284887
2097,23,34,5,-4.25,44.0,500,-6.79778586269007e+81,50000.0,5521.729,27988.0206,-2.0,-6.875394049870385e+82,0.00048117
2097,23,34,6,-4.25,44.0,300,-1.5773921779564923e+82,30000.0,72197.4127,5288.0343,0.0,-1.7236729687310956e+84,0.00012443
24,24,0,1,-4.0,35.5,1000,-2.814909167675962e+82,100000.0,25934.6571,37447.781,0.0,1382.74,0.00911864
24,24,0,2,-4.0,35.5,925,1.5250668610684425e+82,92500.0,-24000.8171,-39460.3815,-2.0,-1.4433002742041624e+83,0.00801857
24,24,0,3,-4.0,35.5,850,-1.1845416657933093e+82,85000.0,-18199.8164,-34694.152,-2.0,-1.0300240044755257e+83,0.00588877
24,24,0,4,-4.0,35.5,700,8.653037424780196e+81,70000.0,21126.4047,6411.6467,2.0,-1.9196449190553108e+83,0.00233864
24,24,0,5,-4.0,35.5,500,-5.241965899318162e+81,50000.0,-7865.4283,19354.1157,2.0,-2.7231828518768055e+82,0.00058875
24,24,0,6,-4.0,35.5,300,-8.150886840172469e+81,30000.0,-16252.5883,293.0654,0.0,-1.0091729023702405e+84,0.00041406
85,24,1,1,-4.0,35.75,1000,-3.0066553689058077e+82,100000.0,36902.7007,1941.2295,0.0,1363.12,0.00820007
85,24,1,2,-4.0,35.75,925,1.3416115178337602e+82,92500.0,-38335.2836,-31542.3084,-2.0,-1.8631411254720825e+83,0.00818252
85,24,1,3,-4.0,35.75,850,-6.916763522444307e+81,85000.0,-4390.1585,31117.6106,2.0,-1.0743513838401905e+83,0.00622986
85,24,1,4,-4.0,35.75,700,7.1171737511479914e+81,70000.0,-6510.6244,24050.1974,2.0,-1.0185030281376535e+83,0.00188075
85,24,1,5,-4.0,35.75,500,-4.547867005390897e+81,50000.0,-1471.0527,-7713.5551,2.0,2.2230573276574997e+82,0.00060577
85,24,1,6,-4.0,35.75,300,-6.551890006441408e+81,30000.0,3461.0841,-9769.3322,0.0,-7.915846408301961e+83,0.00041406
146,24,2,1,-4.0,36.0,1000,-3.309341331036811e+82,100000.0,-19564.2137,-13254.2068,0.0,1363.12,0.00814549
146,24,2,2,-4.0,36.0,925,2.2866838971641053e+82,92500.0,-13102.5524,45.94,2.0,-1.1443272926963521e+83,0.00657774
146,24,2,3,-4.0,36.0,850,-7.886797892479794e+81,85000.0,36169.9661,6536.1238,2.0,6.737160073230383e+82,0.0066345
146,24,2,4,-4.0,36.0,700,2.836950174024328e+81,70000.0,-50168.4012,-50804.7382,-2.0,-7.335259954837846e+82,0.00186545
146,24,2,5,-4.0,36.0,500,-8.001307877394668e+81,50000.0,24995.1958,41910.1483,-2.0,-3.22757630433185e+83,0.00067838
146,24,2,6,-4.0,36.0,300,-6.9824732424766285e+81,30000.0,-11515.6697,5654.2473,0.0,-1.4213428541636018e+84,0.00042709
207,24,3,1,-4.0,36.25,1000,-2.8817793376487515e+82,100000.0,-5371.2841,6615.5319,0.0,1333.7,0.00736455
207,24,3,2,-4.0,36.25,925,1.981849394486731e+82,92500.0,-41475.6988,13649.3829,2.0,-1.0069983959097313e+83,0.00584454
207,24,3,3,-4.0,36.25,850,-1.2733796136752034e+82,85000.0,-31337.1881,-27798.0164,2.0,-1.4716848525455864e+82,0.00622986
207,24,3,4,-4.0,36.25,700,1.0160570593919571e+82,70000.0,-1930.8966,-7210.5644,2.0,-8.642497258106175e+82,0.00133766
207,24,3,5,-4.0,36.25,500,-7.399202342420016e+81,50000.0,-22591.0967,-15594.8122,2.0,4.693123037910788e+82,0.00068477
207,24,3,6,-4.0,36.25,300,-8.625531370473762e+81,30000.0,27463.9032,10440.6068,0.0,-1.1279748584353407e+84,0.00040558
268,24,4,1,-4.0,36.5,1000,-2.4689486465060713e+82,100000.0,-3928.7226,21672.6166,0.0,1314.09,0.00814549
268,24,4,2,-4.0,36.5,925,1.3115596472248768e+82,92500.0,30640.3397,226.9927,2.0,-1.2950884394674503e+83,0.00644271
268,24,4,3,-4.0,36.5,850,-1.0825829709414107e+82,85000.0,-10875.931,16769.5462,2.0,-1.0171923309200813e+83,0.0051443
268,24,4,4,-4.0,36.5,700,5.889309162446152e+81,70000.0,10243.077,30604.7923,2.0,-2.3928534297733695e+83,0.00033379
268,24,4,5,-4.0,36.5,500,2.168673931127641e+81,50000.0,23249.1332,5332.0757,-2.0,1.4986305412351808e+83,0.00061736
268,24,4,6,-4.0,36.5,300,-1.171547944013678e+82,30000.0,-18800.3357,8385.5656,0.0,-5.500924098625754e+83,0.00039315
329,24,5,1,-4.0,36.75,1000,-3.326596465850097e+82,100000.0,-41029.6362,-18131.129,0.0,1284.67,0.00756601
329,24,5,2,-4.0,36.75,925,1.2922640642930043e+82,92500.0,3556.5674,-12694.9877,-2.0,-2.276365488981586e+83,0.00626649
329,24,5,3,-4.0,36.75,850,-1.9678972586035233e+82,85000.0,-18047.1391,-10161.609,-2.0,-3.0963434821632395e+83,0.0057652
329,24,5,4,-4.0,36.75,700,1.688958391648272e+82,70000.0,-24664.9603,-32040.2392,-2.0,-3.873662941441575e+83,0.00040864
329,24,5,5,-4.0,36.75,500,-8.116880649355978e+81,50000.0,-18090.4947,-17582.9802,-2.0,3.629845856131325e+82,0.00065335
329,24,5,6,-4.0,36.75,300,-2.289006396474806e+82,30000.0,52914.4892,3554.608,0.0,-2.2370777282349016e+84,0.00040558
390,24,6,1,-4.0,37.0,1000,-4.138529102646974e+82,100000.0,47226.4333,-38774.9635,0.0,1421.96,0.00993102
390,24,6,2,-4.0,37.0,925,2.0338360258911887e+82,92500.0,-15944.5937,8080.6274,2.0,-2.3550972698258345e+83,0.00807289
390,24,6,3,-4.0,37.0,850,-5.3673172955030656e+81,85000.0,31235.178,7457.0326,2.0,-5.381460204870845e+82,0.00552496
390,24,6,4,-4.0,37.0,700,9.025213593291212e+81,70000.0,-8690.7901,-6533.4842,2.0,4.8120062106539964e+82,0.00118736
390,24,6,5,-4.0,37.0,500,-9.73459447021531e+81,50000.0,19086.3633,2634.8534,2.0,1.3861559949944004e+82,0.00047191
390,24,6,6,-4.0,37.0,300,-1.0676388440156667e+82,30000.0,-12301.314,-1685.1645,0.0,-1.482636823719806e+84,0.00036167
451,24,7,1,-4.0,37.25,1000,-2.4483269550706956e+82,100000.0,-74830.5088,4241.1328,0.0,1412.16,0.00814549
451,24,7,2,-4.0,37.25,925,1.0320658632101648e+82,92500.0,7515.745,49206.4707,2.0,-1.584759634379846e+83,0.00639824
451,24,7,3,-4.0,37.25,850,-1.2324322370649193e+82,85000.0,46495.9384,-31083.4813,-2.0,-1.8279330286387975e+83,0.00560403
451,24,7,4,-4.0,37.25,700,8.291834642268659e+81,70000.0,-17835.4841,7907.5851,-2.0,-2.9516671338160924e+83,0.00108947
451,24,7,5,-4.0,37.25,500,-4.523245694778198e+81,50000.0,18388.5837,3966.4634,-2.0,-1.1316827391882722e+83,0.00050503
451,24,7,6,-4.0,37.25,300,3.242078549203085e+81,30000.0,-38190.6523,-1154.9138,0.0,-2.0710125945817982e+83,0.0001529
512,24,8,1,-4.0,37.5,1000,-2.3130880290592224e+82,100000.0,-1149.8429,-22188.3256,0.0,1412.16,0.00842166
512,24,8,2,-4.0,37.5,925,8.164288107446967e+81,92500.0,34693.0877,-17002.2734,-2.0,-1.6747230642984625e+83,0.0069502
512,24,8,3,-4.0,37.5,850,-1.8265685305448884e+82,85000.0,-59968.1323,-17337.7084,-2.0,-2.900672806332834e+83,0.00580613
512,24,8,4,-4.0,37.5,700,9.819274867502338e+81,70000.0,8920.3258,15211.081,2.0,-5.254435573828686e+83,0.00109892
512,24,8,5,-4.0,37.5,500,-4.566177089144788e+81,50000.0,26214.0801,9287.257,2.0,-2.7175295558796397e+83,0.00047191
512,24,8,6,-4.0,37.5,300,-1.6472453770402885e+82,30000.0,-54991.0829,-46942.8662,0.0,-1.814269414211751e+84,0.00011607
573,24,9,1,-4.0,37.75,1000,-3.900350234182861e+82,100000.0,-99172.838,-66677.1228,0.0,1392.54,0.00842166
573,24,9,2,-4.0,37.75,925,3.136505393013222e+81,92500.0,19761.4239,-27572.8248,2.0,-4.013424452424711e+83,0.0069502
573,24,9,3,-4.0,37.75,850,-1.3517827361920965e+82,85000.0,42688.0996,38314.4332,2.0,-5.273347088896785e+83,0.00521851
573,24,9,4,-4.0,37.75,700,1.7618934531467402e+82,70000.0,-2222.655,17616.9557,2.0,-4.130490791288839e+83,0.00088341
573,24,9,5,-4.0,37.75,500,-6.094977249985057e+81,50000.0,-22963.1477,-12565.4779,-2.0,1.4348342438604337e+83,0.00052489
573,24,9,6,-4.0,37.75,300,-2.5357671337860187e+81,30000.0,23988.5686,29277.464,0.0,-4.893080034886472e+83,8.243e-05
634,24,10,1,-4.0,38.0,1000,-2.5518429063550677e+82,100000.0,-30106.912,69764.3888,0.0,1382.74,0.00864854
634,24,10,2,-4.0,38.0,925,1.8497907830978464e+82,92500.0,33785.4288,-9580.6468,-2.0,-7.855782189900567e+82,0.00764729
634,24,10,3,-4.0,38.0,850,-8.581023760745467e+81,85000.0,-6067.529,-29159.2129,-2.0,4.179782028969783e+82,0.00448474
634,24,10,4,-4.0,38.0,700,1.436087278519494e+82,70000.0,-11036.288,13065.1553,-2.0,2.0286498054012762e+83,0.00046225
634,24,10,5,-4.0,38.0,500,-6.035535099618268e+81,50000.0,-13098.095,-12141.1846,-2.0,6.049248729528115e+83,0.00058317
634,24,10,6,-4.0,38.0,300,-1.1826517439942413e+82,30000.0,16731.7034,15863.4616,0.0,-7.046902921695607e+83,4.569e-05
695,24,11,1,-4.0,38.25,1000,-3.039839087790559e+82,100000.0,75059.1598,-25886.9598,0.0,1363.12,0.0087061
695,24,11,2,-4.0,38.25,925,1.2049629952248873e+82,92500.0,-24989.7009,-37481.5019,-2.0,-2.0531790234854875e+83,0.00734128
695,24,11,3,-4.0,38.25,850,-1.8203869452553435e+82,85000.0,22789.5245,19319.5849,2.0,-2.800084444579957e+83,0.00426141
695,24,11,4,-4.0,38.25,700,-4.2047023519518095e+81,70000.0,2004.0318,24966.8631,-2.0,-9.044685316595452e+83,0.00025325
695,24,11,5,-4.0,38.25,500,-6.053208298973099e+81,50000.0,22176.897,13837.13,-2.0,-1.3998591822796363e+84,0.00041149
695,24,11,6,-4.0,38.25,300,-1.4386688987311431e+82,30000.0,-15424.0182,-10556.5903,0.0,-2.8984775185752817e+84,3.319e-05
756,24,12,1,-4.0,38.5,1000,-2.956038538423139e+82,100000.0,7612.633,-21981.0311,0.0,1353.32,0.00798367
756,24,12,2,-4.0,38.5,925,2.4869182979396482e+82,92500.0,-27054.9253,16066.9199,2.0,-5.2493344981478483e+82,0.00680839
756,24,12,3,-4.0,38.5,850,-2.045446733183444e+82,85000.0,11213.5703,41573.5526,2.0,1.0855748767995148e+81,0.00455043
756,24,12,4,-4.0,38.5,700,9.656323385143916e+81,70000.0,26696.4155,-48710.6864,2.0,-2.998265032954278e+83,0.00042049
756,24,12,5,-4.0,38.5,500,-3.944298124542047e+81,50000.0,-11512.111,16193.6915,2.0,-2.3972676283119413e+82,0.0003727
756,24,12,6,-4.0,38.5,300,-1.060800206553581e+81,30000.0,-27876.7325,38780.436,0.0,-3.909379319733104e+83,3.923e-05
817,24,13,1,-4.0,38.75,1000,-2.0240491363436036e+82,100000.0,-30795.1415,9499.3626,0.0,1333.7,0.00803729
817,24,13,2,-4.0,38.75,925,1.3111592460226024e+82,92500.0,-39922.2623,35664.6614,2.0,-7.977054008128142e+82,0.00662331
817,24,13,3,-4.0,38.75,850,-1.6398958101771192e+82,85000.0,-8157.6783,10993.4291,2.0,-1.1966744722420742e+83,0.00521851
817,24,13,4,-4.0,38.75,700,6.436966944318661e+81,70000.0,-5056.5008,13445.2483,2.0,-3.9727844006906014e+83,0.00059431
817,24,13,5,-4.0,38.75,500,-1.5788139295324685e+81,50000.0,-6296.7914,20675.6596,2.0,-1.6266111255413487e+83,0.00048586
817,24,13,6,-4.0,38.75,300,-1.0116743515333716e+82,30000.0,19695.684,6485.3444,0.0,-1.0201593961603107e+84,5.245e-05
878,24,14,1,-4.0,39.0,1000,-4.278660901647722e+82,100000.0,39135.7055,-38832.2113,0.0,1304.28,0.00853443
878,24,14,2,-4.0,39.0,925,1.4873678999563806e+82,92500.0,-70087.4335,14400.9343,2.0,-3.1233848774283835e+83,0.00714337
878,24,14,3,-4.0,39.0,850,-1.978683774640136e+82,85000.0,19573.6662,-4392.7825,2.0,-3.7196673104615917e+83,0.00605718
878,24,14,4,-4.0,39.0,700,5.270666512485203e+81,70000.0,32996.6606,36181.6688,2.0,-7.76489144774527e+83,0.00138362
878,24,14,5,-4.0,39.0,500,-3.909845627338713e+81,50000.0,-34259.3641,-42029.4562,2.0,-7.107703091742828e+83,0.00065953
